id,dt_ocorrencia,uf,regiao,classificacao_da_ocorrencia
5339,2003-07-18,Indeterminado,,Acidente
5341,2003-07-20,Indeterminado,,Acidente
5340,2003-07-19,Indeterminado,,Acidente
5337,2003-07-09,Indeterminado,,Acidente
5336,2003-07-08,Indeterminado,,Acidente
5034,2014-02-14,RN,Nordeste,Ocorrência Anormal
5033,2014-02-13,SP,Sudeste,Ocorrência Anormal
5032,2014-02-09,PA,Norte,Acidente
5031,2005-09-06,Indeterminado,,Acidente
5029,2005-08-09,Indeterminado,,Acidente
5028,2005-08-03,Indeterminado,,Acidente
5030,2005-09-05,Indeterminado,,Acidente
5027,2005-07-31,Indeterminado,,Acidente
5026,2005-07-14,Indeterminado,,Acidente
4813,2013-11-11,SP,Sudeste,Acidente
5025,2005-06-19,Indeterminado,,Acidente
5024,2005-06-17,Indeterminado,,Acidente
5035,2014-02-13,SP,Sudeste,Acidente
4814,2013-11-06,MT,Centro-Oeste,Acidente
4812,2001-12-18,Indeterminado,,Acidente
4811,2013-10-03,MT,Centro-Oeste,Acidente
4810,2013-10-02,SP,Sudeste,Incidente
4809,2013-10-01,SP,Sudeste,Incidente
4808,2013-09-28,RJ,Sudeste,Ocorrência Anormal
5020,2005-05-17,Indeterminado,,Acidente
4807,2001-12-17,Indeterminado,,Acidente
4806,2013-09-27,MG,Sudeste,Ocorrência Anormal
4805,2013-09-26,MG,Sudeste,Incidente
4804,2013-09-23,SC,Sul,Incidente
5023,2005-05-27,Indeterminado,,Acidente
4803,2013-10-06,AM,Norte,Ocorrência Anormal
4816,2013-11-14,SP,Sudeste,Ocorrência Anormal
4815,2013-11-08,PR,Sul,Acidente
5670,2014-03-24,MA,Nordeste,Acidente
5669,2014-02-13,PR,Sul,Ocorrência Anormal
5668,2002-11-14,Indeterminado,,Acidente
5667,2010-12-03,Indeterminado,,Acidente
5666,2001-08-15,Indeterminado,,Acidente
5671,2014-03-24,PA,Norte,Incidente
5663,2014-02-04,RJ,Sudeste,Incidente
5662,2014-02-14,RS,Sul,Ocorrência Anormal
5326,2003-06-03,SC,Sul,Acidente
5325,2003-06-01,Indeterminado,,Acidente
5661,2014-02-18,AC,Norte,Incidente
5660,2014-02-12,MG,Sudeste,Incidente
5659,2014-02-19,MG,Sudeste,Incidente
5658,2014-02-01,MT,Centro-Oeste,Acidente
5656,2014-02-03,RS,Sul,Incidente
5657,2014-02-05,SC,Sul,Acidente
5655,2014-02-17,MG,Sudeste,Incidente
5654,2014-02-20,MG,Sudeste,Incidente
5653,2014-02-06,RS,Sul,Incidente Grave
5327,2003-06-08,Indeterminado,,Acidente
5333,2003-07-01,Indeterminado,,Acidente
5332,2003-07-01,Indeterminado,,Acidente
5331,2003-06-30,Indeterminado,,Acidente
5329,2003-06-20,Indeterminado,,Acidente
5328,2003-06-11,Indeterminado,,Acidente
5330,2003-06-23,Indeterminado,,Acidente
5324,2003-05-29,Indeterminado,,Acidente
5323,2003-05-18,Indeterminado,,Acidente
5322,2003-05-12,Indeterminado,,Acidente
5016,2005-03-29,Indeterminado,,Acidente
5022,2005-05-22,Indeterminado,,Acidente
5021,2005-05-19,Indeterminado,,Acidente
5019,2005-05-07,Indeterminado,,Acidente
5018,2005-05-06,Indeterminado,,Acidente
5017,2005-04-04,Indeterminado,,Acidente
5015,2005-03-27,CE,Nordeste,Acidente
5014,2005-03-19,Indeterminado,,Acidente
5013,2005-03-18,Indeterminado,,Acidente
5012,2005-03-18,Indeterminado,,Acidente
4801,2013-10-06,BA,Nordeste,Incidente Grave
4800,2013-10-05,RR,Norte,Incidente
4799,2013-10-05,PR,Sul,Ocorrência Anormal
4794,2001-11-27,Indeterminado,,Acidente
5640,2014-02-01,SP,Sudeste,Acidente
4798,2013-10-04,SP,Sudeste,Acidente
4797,2014-03-10,BA,Nordeste,Incidente
4796,2001-12-02,Indeterminado,,Acidente
4795,2001-11-29,Indeterminado,,Acidente
4793,2001-11-25,Indeterminado,,Acidente
4792,2001-11-23,Indeterminado,,Acidente
4791,2001-11-14,Indeterminado,,Acidente
4802,2001-12-08,Indeterminado,,Acidente
5651,2014-03-30,SP,Sudeste,Incidente
5652,2014-01-17,SP,Sudeste,Incidente
5650,2014-03-23,MG,Sudeste,Incidente
5649,2014-03-14,RJ,Sudeste,Ocorrência Anormal
5648,2014-03-15,MG,Sudeste,Ocorrência Anormal
5647,2014-02-10,RJ,Sudeste,Incidente
5646,2014-02-08,MS,Centro-Oeste,Ocorrência Anormal
5645,2014-01-29,SP,Sudeste,Ocorrência de Solo
5644,2014-02-04,SP,Sudeste,Incidente Grave
5643,2014-02-01,SP,Sudeste,Incidente
5642,2014-01-31,MG,Sudeste,Acidente
5640,2014-02-01,SP,Sudeste,Acidente
5639,2014-03-22,MG,Sudeste,Ocorrência Anormal
5638,2014-02-19,MT,Centro-Oeste,Acidente
5321,2003-05-07,Indeterminado,,Acidente
5319,2003-05-01,Indeterminado,,Acidente
5320,2003-05-01,Indeterminado,,Acidente
5318,2003-04-16,Indeterminado,,Acidente
5317,2003-03-25,Indeterminado,,Acidente
444,2013-02-16,SP,Sudeste,Incidente Grave
443,2013-02-13,RS,Sul,Acidente
5316,2003-03-22,Indeterminado,,Acidente
5315,2003-02-07,Indeterminado,,Acidente
5314,2003-02-07,Indeterminado,,Acidente
5312,2003-02-04,Indeterminado,,Acidente
5311,2003-02-03,Indeterminado,,Acidente
5313,2003-02-06,Indeterminado,,Acidente
5310,2003-01-30,Indeterminado,,Acidente
445,2013-02-16,SC,Sul,Acidente
442,2013-02-13,SP,Sudeste,Incidente
441,2013-01-19,PR,Sul,Incidente
439,2012-10-29,MT,Centro-Oeste,Incidente
438,2012-05-07,PR,Sul,Acidente
437,2013-01-19,RJ,Sudeste,Incidente
436,2013-02-12,RS,Sul,Acidente
440,2013-01-19,PR,Sul,Incidente
435,2013-02-11,AM,Norte,Incidente
434,2013-02-09,SP,Sudeste,Ocorrência Anormal
215,2015-04-05,MG,Sudeste,Incidente
214,2015-03-29,MT,Centro-Oeste,Acidente
213,2015-03-28,GO,Centro-Oeste,Acidente
212,2015-03-28,MG,Sudeste,Acidente
211,2015-03-28,SP,Sudeste,Incidente
210,2015-03-24,RJ,Sudeste,Incidente Grave
209,2015-03-24,PR,Sul,Ocorrência Anormal
208,2015-03-24,PR,Sul,Incidente
207,2015-03-23,MT,Centro-Oeste,Acidente
206,2015-03-22,SC,Sul,Acidente
25190,2020-09-02,MT,Centro-Oeste,Incidente Grave
205,2015-03-29,SC,Sul,Incidente
204,2015-03-27,DF,Centro-Oeste,Incidente
203,2015-03-26,CE,Nordeste,Acidente
201,2015-03-23,MA,Nordeste,Acidente
200,2015-03-20,MT,Centro-Oeste,Ocorrência Anormal
203,2015-03-26,CE,Nordeste,Acidente
202,2015-03-24,MG,Sudeste,Incidente
25191,2020-08-25,RR,Norte,Incidente
25192,2020-08-28,SP,Sudeste,Incidente
25193,2020-09-01,RO,Norte,Acidente
25241,2018-07-16,PE,Nordeste,Acidente
25281,2020-09-04,MT,Centro-Oeste,Incidente
25305,2020-09-06,RR,Norte,Ocorrência Anormal
25327,2020-09-22,SP,Sudeste,Ocorrência de Solo
25304,2020-09-10,SP,Sudeste,Incidente
25326,2020-09-13,RJ,Sudeste,Incidente
25381,2020-09-13,RJ,Sudeste,Incidente
25189,2020-09-03,MS,Centro-Oeste,Acidente
738,2010-03-11,SP,Sudeste,Incidente
737,2010-03-11,SC,Sul,Ocorrência Anormal
736,2010-03-11,PR,Sul,Ocorrência de Solo
735,2010-03-10,RS,Sul,Ocorrência Anormal
734,2010-03-10,SP,Sudeste,Ocorrência Anormal
731,2010-03-10,RS,Sul,Incidente Grave
730,2010-03-10,SP,Sudeste,Incidente
729,2010-03-10,SC,Sul,Ocorrência Anormal
733,2010-03-10,AC,Norte,Incidente Grave
733,2010-03-10,AC,Norte,Incidente Grave
732,2010-03-19,MS,Centro-Oeste,Acidente
728,2010-03-09,MG,Sudeste,Acidente
728,2010-03-09,MG,Sudeste,Acidente
727,2010-03-09,SP,Sudeste,Ocorrência Anormal
726,2010-03-09,RJ,Sudeste,Incidente
725,2010-03-09,PR,Sul,Incidente
724,2010-03-08,Exterior,,Ocorrência Anormal
723,2010-03-08,SP,Sudeste,Incidente
722,2010-03-08,MG,Sudeste,Incidente
721,2010-03-07,BA,Nordeste,Ocorrência Anormal
720,2010-03-07,SP,Sudeste,Ocorrência Anormal
719,2010-03-07,AM,Norte,Incidente Grave
719,2010-03-07,AM,Norte,Incidente Grave
718,2010-03-07,SP,Sudeste,Ocorrência Anormal
717,2010-03-07,SP,Sudeste,Incidente
716,2010-03-06,SC,Sul,Ocorrência Anormal
432,2013-02-07,AM,Norte,Ocorrência Anormal
433,2013-02-09,RJ,Sudeste,Incidente
431,2012-01-27,BA,Nordeste,Ocorrência Anormal
430,2012-12-22,AM,Norte,Incidente
429,2012-12-21,SP,Sudeste,Incidente Grave
429,2012-12-21,SP,Sudeste,Incidente Grave
428,2012-12-21,SP,Sudeste,Incidente
427,2012-12-21,MG,Sudeste,Ocorrência Anormal
426,2012-12-21,MT,Centro-Oeste,Acidente
425,2012-12-21,SP,Sudeste,Incidente
424,2012-12-20,SP,Sudeste,Incidente Grave
423,2012-12-20,SP,Sudeste,Ocorrência Anormal
422,2012-12-20,PR,Sul,Ocorrência Anormal
421,2012-12-15,RJ,Sudeste,Incidente
199,2015-03-19,PR,Sul,Ocorrência Anormal
198,2015-03-18,CE,Nordeste,Ocorrência Anormal
197,2015-04-06,PR,Sul,Acidente
196,2015-04-04,ES,Sudeste,Incidente
195,2015-04-10,SP,Sudeste,Incidente
194,2015-04-14,MG,Sudeste,Incidente
193,2015-04-05,PR,Sul,Incidente Grave
192,2015-04-07,MT,Centro-Oeste,Incidente
191,2015-04-09,SP,Sudeste,Incidente
190,2015-04-11,PI,Nordeste,Acidente
711,2010-03-04,PR,Sul,Incidente
189,2015-04-11,PE,Nordeste,Incidente
188,2015-03-28,SP,Sudeste,Incidente
187,2015-04-08,DF,Centro-Oeste,Incidente Grave
186,2015-03-28,SP,Sudeste,Incidente
25385,2020-09-18,PR,Sul,Acidente
25386,2020-09-19,SC,Sul,Acidente
25382,2020-09-13,AL,Nordeste,Incidente Grave
25384,2020-09-12,PR,Sul,Ocorrência Anormal
25387,2020-09-23,PA,Norte,Acidente
25483,2020-10-02,MS,Centro-Oeste,Acidente
25523,2020-10-01,SP,Sudeste,Acidente
25565,2020-09-25,MG,Sudeste,Incidente
25563,2018-11-16,SP,Sudeste,Incidente
25564,2019-04-21,SP,Sudeste,Incidente
713,2010-03-05,AM,Norte,Ocorrência Anormal
712,2010-03-05,RJ,Sudeste,Ocorrência Anormal
25566,2020-10-02,SP,Sudeste,Incidente
25703,2020-10-16,AC,Norte,Acidente
25704,2020-10-15,MT,Centro-Oeste,Acidente
715,2010-03-06,SP,Sudeste,Ocorrência Anormal
714,2010-03-05,MA,Nordeste,Ocorrência Anormal
710,2010-03-04,SC,Sul,Ocorrência Anormal
709,2010-03-04,MA,Nordeste,Ocorrência Anormal
708,2010-03-03,MG,Sudeste,Ocorrência Anormal
707,2010-03-03,PR,Sul,Ocorrência Anormal
706,2010-03-02,RJ,Sudeste,Ocorrência Anormal
705,2010-03-01,CE,Nordeste,Ocorrência Anormal
704,2010-02-28,MT,Centro-Oeste,Ocorrência Anormal
703,2010-02-28,PA,Norte,Ocorrência Anormal
702,2010-02-26,PR,Sul,Incidente
701,2010-02-26,MG,Sudeste,Acidente
700,2010-02-28,SP,Sudeste,Incidente
699,2010-02-26,SP,Sudeste,Ocorrência Anormal
697,2010-02-25,Exterior,,Ocorrência Anormal
406,2012-12-13,RJ,Sudeste,Incidente
698,2010-02-26,MG,Sudeste,Incidente Grave
420,2012-12-15,DF,Centro-Oeste,Ocorrência Anormal
419,2012-12-14,SC,Sul,Ocorrência Anormal
418,2012-12-13,RS,Sul,Acidente
413,2012-11-29,AM,Norte,Incidente
417,2012-12-12,SP,Sudeste,Incidente
416,2012-12-10,RS,Sul,Acidente
415,2012-12-10,RS,Sul,Incidente
414,2012-12-08,MG,Sudeste,Acidente
412,2012-10-18,SC,Sul,Ocorrência de Solo
410,2012-12-25,PA,Norte,Ocorrência de Solo
410,2012-12-25,PA,Norte,Ocorrência de Solo
409,2013-01-12,SP,Sudeste,Ocorrência Anormal
408,2013-01-12,SP,Sudeste,Incidente
407,2013-01-08,MG,Sudeste,Incidente
185,2015-03-30,SP,Sudeste,Incidente
184,2015-03-13,ES,Sudeste,Incidente
183,2015-04-04,SP,Sudeste,Acidente
182,2015-04-05,PR,Sul,Acidente
181,2015-04-05,SP,Sudeste,Acidente
180,2015-04-05,SP,Sudeste,Incidente Grave
179,2015-03-20,RJ,Sudeste,Incidente
178,2015-03-16,MG,Sudeste,Incidente
177,2015-03-15,PB,Nordeste,Acidente
176,2015-03-15,PA,Norte,Ocorrência Anormal
170,2015-03-10,PA,Norte,Incidente
175,2015-03-14,MG,Sudeste,Incidente
174,2015-03-12,MG,Sudeste,Ocorrência Anormal
173,2015-03-11,PR,Sul,Ocorrência Anormal
172,2015-03-10,RJ,Sudeste,Incidente Grave
171,2015-03-10,RJ,Sudeste,Ocorrência Anormal
169,2015-03-09,SP,Sudeste,Ocorrência Anormal
25803,2020-10-22,SC,Sul,Ocorrência Anormal
25783,2020-10-19,PR,Sul,Incidente Grave
25783,2020-10-19,PR,Sul,Incidente Grave
25804,2020-10-22,AM,Norte,Incidente
25805,2020-10-24,,,Acidente
25843,2020-10-26,RJ,Sudeste,Incidente
25844,2020-10-29,TO,Norte,Acidente
9753,2019-08-25,GO,Centro-Oeste,Acidente
26504,2020-12-21,MG,Sudeste,Incidente Grave
694,2010-02-24,SC,Sul,Ocorrência Anormal
26223,2020-12-05,RJ,Sudeste,Incidente
26224,2020-11-23,MG,Sudeste,Incidente
26305,2020-12-11,SP,Sudeste,Incidente Grave
26503,2020-12-30,TO,Norte,Incidente Grave
26504,2020-12-21,MG,Sudeste,Incidente Grave
26505,2020-12-21,RS,Sul,Incidente
679,2010-02-18,SP,Sudeste,Incidente
696,2010-02-25,PR,Sul,Incidente
695,2010-02-25,PA,Norte,Ocorrência Anormal
693,2010-02-24,RJ,Sudeste,Incidente
692,2010-02-24,GO,Centro-Oeste,Acidente
691,2010-02-23,MT,Centro-Oeste,Incidente Grave
691,2010-02-23,MT,Centro-Oeste,Incidente Grave
690,2010-02-22,PR,Sul,Incidente
689,2010-02-22,MA,Nordeste,Ocorrência Anormal
688,2010-02-21,DF,Centro-Oeste,Incidente Grave
687,2010-02-21,RJ,Sudeste,Ocorrência Anormal
686,2010-02-21,SP,Sudeste,Ocorrência Anormal
685,2010-02-21,RJ,Sudeste,Ocorrência Anormal
684,2010-02-20,SP,Sudeste,Ocorrência Anormal
683,2010-02-20,PR,Sul,Ocorrência Anormal
682,2010-02-20,MA,Nordeste,Ocorrência Anormal
403,2012-12-07,MT,Centro-Oeste,Acidente
395,2015-10-14,SP,Sudeste,Incidente
681,2010-02-19,PE,Nordeste,Incidente Grave
680,2010-02-19,BA,Nordeste,Ocorrência Anormal
678,2010-02-17,SP,Sudeste,Acidente
405,2012-12-10,RJ,Sudeste,Incidente
404,2012-12-07,MT,Centro-Oeste,Acidente
402,2012-12-07,RJ,Sudeste,Incidente
401,2015-09-20,GO,Centro-Oeste,Acidente
400,2015-09-20,SP,Sudeste,Incidente
399,2015-09-18,RJ,Sudeste,Acidente
398,2015-09-16,MG,Sudeste,Ocorrência Anormal
397,2015-10-06,MG,Sudeste,Acidente
396,2015-10-08,BA,Nordeste,Incidente
394,2015-10-11,SP,Sudeste,Acidente
393,2015-10-01,PA,Norte,Incidente
392,2015-09-30,AM,Norte,Acidente
391,2015-09-30,BA,Nordeste,Incidente
390,2015-08-09,GO,Centro-Oeste,Acidente
168,2015-03-07,SP,Sudeste,Ocorrência Anormal
166,2015-03-20,BA,Nordeste,Incidente Grave
165,2015-03-19,PA,Norte,Incidente
164,2015-03-24,BA,Nordeste,Incidente Grave
163,2015-02-26,SP,Sudeste,Ocorrência Anormal
162,2015-03-18,PR,Sul,Ocorrência Anormal
161,2015-03-11,AM,Norte,Acidente
160,2015-03-14,AM,Norte,Ocorrência de Solo
159,2015-02-27,SP,Sudeste,Incidente
158,2015-03-06,SP,Sudeste,Ocorrência de Solo
158,2015-03-06,SP,Sudeste,Ocorrência de Solo
157,2015-03-06,SP,Sudeste,Acidente
156,2015-03-05,SP,Sudeste,Ocorrência Anormal
155,2015-03-05,MS,Centro-Oeste,Acidente
154,2015-02-25,PR,Sul,Acidente
153,2015-02-25,ES,Sudeste,Ocorrência Anormal
26523,2020-12-22,MG,Sudeste,Acidente
26783,2021-01-18,PE,Nordeste,Acidente
26905,2021-01-27,RJ,Sudeste,Ocorrência Anormal
671,2010-02-15,RJ,Sudeste,Ocorrência Anormal
670,2010-02-15,AM,Norte,Incidente
26906,2021-01-12,SP,Sudeste,Ocorrência Anormal
26907,2021-01-27,SP,Sudeste,Acidente
26907,2021-01-27,SP,Sudeste,Acidente
26908,2021-01-24,RJ,Sudeste,Incidente Grave
27227,2021-02-25,RS,Sul,Incidente
27243,2021-02-24,RS,Sul,Incidente
27263,2021-02-24,RJ,Sudeste,Incidente
27264,2021-02-22,RS,Sul,Incidente Grave
677,2010-02-18,AC,Norte,Ocorrência Anormal
676,2010-02-17,PE,Nordeste,Ocorrência Anormal
27265,2021-02-28,MG,Sudeste,Incidente
27283,2021-02-25,RJ,Sudeste,Incidente
675,2010-02-17,SP,Sudeste,Ocorrência Anormal
674,2010-02-16,PR,Sul,Incidente Grave
673,2010-02-16,SP,Sudeste,Ocorrência Anormal
672,2010-02-16,RJ,Sudeste,Ocorrência Anormal
669,2010-02-14,SP,Sudeste,Acidente
668,2010-02-14,MG,Sudeste,Acidente
667,2010-02-13,SP,Sudeste,Ocorrência Anormal
666,2010-02-13,SP,Sudeste,Ocorrência Anormal
665,2010-02-12,SP,Sudeste,Ocorrência Anormal
664,2010-02-12,RS,Sul,Ocorrência Anormal
663,2010-02-11,RS,Sul,Ocorrência Anormal
662,2010-02-11,ES,Sudeste,Ocorrência Anormal
661,2010-02-11,RJ,Sudeste,Ocorrência Anormal
660,2010-02-11,MA,Nordeste,Ocorrência Anormal
659,2010-02-11,BA,Nordeste,Incidente Grave
658,2010-02-11,SP,Sudeste,Ocorrência Anormal
657,2010-02-10,SP,Sudeste,Acidente
656,2010-02-10,SP,Sudeste,Ocorrência Anormal
655,2010-02-10,SP,Sudeste,Ocorrência Anormal
654,2010-02-10,RJ,Sudeste,Ocorrência Anormal
653,2010-02-09,BA,Nordeste,Incidente
389,2015-08-06,MG,Sudeste,Incidente
388,2015-08-06,BA,Nordeste,Incidente
387,2015-11-29,RS,Sul,Acidente
386,2015-12-02,SP,Sudeste,Incidente
385,2015-12-02,TO,Norte,Incidente
384,2015-11-29,SP,Sudeste,Incidente
383,2015-08-06,GO,Centro-Oeste,Acidente
383,2015-08-06,GO,Centro-Oeste,Acidente
382,2015-08-06,PA,Norte,Incidente
381,2014-11-21,PR,Sul,Acidente
380,2015-08-09,PR,Sul,Incidente
379,2015-08-05,SP,Sudeste,Ocorrência Anormal
378,2015-08-01,SE,Nordeste,Acidente
377,2015-07-27,SP,Sudeste,Incidente
376,2015-07-30,BA,Nordeste,Ocorrência Anormal
375,2015-07-28,SP,Sudeste,Incidente
374,2015-07-28,MS,Centro-Oeste,Incidente
152,2015-02-26,SP,Sudeste,Incidente
151,2015-02-16,MG,Sudeste,Incidente Grave
150,2015-02-21,CE,Nordeste,Ocorrência Anormal
149,2015-02-10,RJ,Sudeste,Ocorrência Anormal
146,2015-02-21,AM,Norte,Incidente
641,2010-01-23,Indeterminado,,Incidente
148,2015-02-12,SC,Sul,Incidente
145,2015-02-22,SP,Sudeste,Incidente
147,2015-02-21,SP,Sudeste,Acidente
144,2015-02-18,MG,Sudeste,Ocorrência Anormal
143,2015-02-24,MG,Sudeste,Ocorrência Anormal
142,2015-02-24,MS,Centro-Oeste,Ocorrência de Solo
141,2015-02-24,SP,Sudeste,Incidente
140,2015-02-18,RJ,Sudeste,Ocorrência Anormal
26603,2020-11-12,SP,Sudeste,Ocorrência de Solo
26604,2021-01-04,MG,Sudeste,Incidente
26923,2021-02-02,PA,Norte,Acidente
26924,2021-01-31,PA,Norte,Acidente
26923,2021-02-02,PA,Norte,Acidente
26983,2021-02-04,DF,Centro-Oeste,Incidente
26984,2021-02-02,SP,Sudeste,Incidente
652,2010-02-07,SP,Sudeste,Incidente
651,2010-02-06,RJ,Sudeste,Acidente
26985,2021-02-05,SC,Sul,Incidente
26986,2021-02-07,SP,Sudeste,Incidente
26987,2021-02-02,SP,Sudeste,Incidente
650,2010-02-06,GO,Centro-Oeste,Acidente
27023,2021-02-06,RS,Sul,Incidente
27024,2021-02-06,SC,Sul,Incidente
649,2010-02-06,PR,Sul,Ocorrência Anormal
648,2010-02-06,DF,Centro-Oeste,Ocorrência Anormal
639,2010-02-04,PA,Norte,Ocorrência Anormal
630,2010-01-31,PR,Sul,Ocorrência Anormal
628,2010-01-31,RJ,Sudeste,Ocorrência Anormal
647,2010-02-06,SP,Sudeste,Ocorrência de Solo
646,2010-02-05,SP,Sudeste,Ocorrência Anormal
645,2010-02-05,MG,Sudeste,Incidente
644,2010-02-05,GO,Centro-Oeste,Ocorrência Anormal
643,2010-02-05,PR,Sul,Incidente
642,2010-05-23,DF,Centro-Oeste,Incidente
640,2010-02-05,MA,Nordeste,Incidente
638,2010-02-04,SC,Sul,Acidente
637,2010-02-03,PR,Sul,Incidente
636,2010-02-03,SP,Sudeste,Ocorrência Anormal
635,2010-02-02,SP,Sudeste,Ocorrência Anormal
634,2010-02-02,SP,Sudeste,Ocorrência Anormal
633,2010-02-01,SP,Sudeste,Ocorrência Anormal
632,2010-02-01,CE,Nordeste,Ocorrência Anormal
631,2010-01-31,BA,Nordeste,Incidente
626,2010-01-31,DF,Centro-Oeste,Incidente
627,2010-01-31,RJ,Sudeste,Ocorrência Anormal
625,2010-01-31,SP,Sudeste,Ocorrência Anormal
373,2015-07-20,SP,Sudeste,Ocorrência Anormal
372,2015-07-23,SP,Sudeste,Ocorrência Anormal
371,2015-08-02,PR,Sul,Ocorrência Anormal
369,2015-07-25,PR,Sul,Acidente
370,2015-07-24,SP,Sudeste,Acidente
368,2015-07-25,RS,Sul,Acidente
367,2015-07-06,RO,Norte,Incidente
365,2015-07-23,SP,Sudeste,Acidente
365,2015-07-23,SP,Sudeste,Acidente
366,2015-07-23,AM,Norte,Acidente
364,2015-07-20,GO,Centro-Oeste,Acidente
363,2015-07-24,MG,Sudeste,Ocorrência Anormal
362,2015-07-22,AM,Norte,Incidente
361,2015-07-21,PR,Sul,Acidente
139,2015-02-27,MG,Sudeste,Ocorrência Anormal
138,2015-02-27,SP,Sudeste,Incidente
136,2015-02-16,PR,Sul,Acidente
135,2015-02-19,MG,Sudeste,Acidente
137,2015-02-19,SP,Sudeste,Incidente
134,2015-02-25,RS,Sul,Incidente Grave
133,2015-02-24,RJ,Sudeste,Incidente Grave
132,2015-02-16,RJ,Sudeste,Incidente
131,2015-02-26,RJ,Sudeste,Acidente
130,2015-02-22,SC,Sul,Acidente
129,2015-02-22,RR,Norte,Acidente
128,2015-01-11,DF,Centro-Oeste,Incidente
127,2015-02-16,MA,Nordeste,Incidente
27103,2021-02-12,BA,Nordeste,Acidente
126,2015-02-05,DF,Centro-Oeste,Incidente
26743,2021-01-06,RR,Norte,Incidente
26964,2021-01-28,PA,Norte,Acidente
27103,2021-02-12,BA,Nordeste,Acidente
26764,2021-01-20,BA,Nordeste,Incidente
26765,2021-01-19,SP,Sudeste,Incidente
26963,2021-02-04,BA,Nordeste,Acidente
624,2010-01-31,GO,Centro-Oeste,Incidente
624,2010-01-31,GO,Centro-Oeste,Incidente
26963,2021-02-04,BA,Nordeste,Acidente
26965,2021-01-30,SP,Sudeste,Incidente
26966,2021-01-31,MG,Sudeste,Incidente
623,2010-01-30,MA,Nordeste,Ocorrência Anormal
622,2010-01-30,RN,Nordeste,Ocorrência Anormal
27163,2021-02-20,AL,Nordeste,Incidente
27164,2021-02-19,BA,Nordeste,Incidente
27183,2021-02-23,RS,Sul,Incidente
621,2010-01-29,Exterior,,Incidente
620,2010-01-29,PA,Norte,Ocorrência Anormal
619,2010-01-29,SC,Sul,Ocorrência Anormal
618,2010-01-28,SC,Sul,Incidente Grave
617,2010-01-28,RS,Sul,Ocorrência Anormal
616,2010-01-28,PA,Norte,Incidente
615,2010-01-27,MG,Sudeste,Ocorrência de Solo
614,2010-01-27,SP,Sudeste,Acidente
613,2010-01-27,MA,Nordeste,Ocorrência Anormal
612,2010-01-26,SP,Sudeste,Acidente
611,2010-01-26,MG,Sudeste,Ocorrência Anormal
610,2010-01-26,TO,Norte,Incidente Grave
609,2010-01-26,BA,Nordeste,Ocorrência Anormal
608,2010-01-26,PA,Norte,Incidente
607,2010-01-25,PA,Norte,Acidente
606,2010-01-25,SP,Sudeste,Incidente
605,2010-01-24,RJ,Sudeste,Acidente
604,2010-01-23,PR,Sul,Incidente Grave
604,2010-01-23,PR,Sul,Incidente Grave
360,2015-07-20,SP,Sudeste,Incidente
359,2015-07-19,MG,Sudeste,Incidente
358,2015-07-20,AM,Norte,Ocorrência Anormal
357,2015-07-18,BA,Nordeste,Incidente
356,2015-07-14,PA,Norte,Acidente
355,2015-07-10,MT,Centro-Oeste,Acidente
354,2015-07-10,SP,Sudeste,Incidente
353,2015-06-21,RS,Sul,Acidente
352,2015-06-23,SP,Sudeste,Ocorrência Anormal
351,2015-06-25,SP,Sudeste,Incidente
349,2015-09-13,CE,Nordeste,Acidente
350,2015-06-17,SP,Sudeste,Acidente
350,2015-06-17,SP,Sudeste,Acidente
348,2015-09-13,PA,Norte,Acidente
347,2015-09-11,BA,Nordeste,Incidente
346,2015-09-08,SP,Sudeste,Ocorrência de Solo
119,2015-03-20,BA,Nordeste,Ocorrência Anormal
118,2015-03-23,DF,Centro-Oeste,Ocorrência Anormal
117,2015-02-11,SP,Sudeste,Incidente
116,2015-02-07,RJ,Sudeste,Incidente
115,2015-02-07,MA,Nordeste,Acidente
124,2015-02-03,PR,Sul,Incidente Grave
114,2015-02-05,PR,Sul,Acidente
125,2015-02-04,PR,Sul,Incidente Grave
123,2015-02-01,PR,Sul,Ocorrência Anormal
122,2015-03-05,SP,Sudeste,Ocorrência Anormal
121,2015-03-04,PA,Norte,Acidente
